Time, Position, Rotation
15:39:14:327,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:339,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:349,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:36,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:372,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:382,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:393,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:405,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:416,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:427,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:438,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:449,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:46,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:471,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:482,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:493,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:504,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:515,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:529,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:537,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:548,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:559,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:571,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:581,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:593,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:604,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:615,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:626,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:637,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:648,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:659,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:671,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:682,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:693,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:704,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:715,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:726,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:738,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:749,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:76,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:771,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:782,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:793,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:804,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:815,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:826,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:838,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:849,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:86,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:871,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:882,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:893,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:903,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:914,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:926,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:937,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:948,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:96,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:971,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:982,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:14:994,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:004,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:016,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:026,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:038,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:049,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:063,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:071,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:082,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:093,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:103,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:115,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:126,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:137,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:148,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:16,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:171,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:182,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:193,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:204,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:215,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:226,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:237,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:249,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:259,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:27,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:282,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:293,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:304,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:315,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:327,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:338,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:349,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:36,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:371,(1.326. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:383,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:393,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:39:15:405,(1.325. 0.817. 2.792),(0.854. -0.149. 0.068. 0.494)
15:39:15:415,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
