Time, Position, Rotation
10:41:13:006,(-1.059. 1.471. -0.903),(0.113. 0.883. -0.377. 0.257)
10:41:13:017,(-1.060. 1.469. -0.906),(0.112. 0.884. -0.379. 0.250)
10:41:13:027,(-1.061. 1.466. -0.909),(0.111. 0.885. -0.381. 0.244)
10:41:13:037,(-1.062. 1.464. -0.911),(0.111. 0.886. -0.383. 0.238)
10:41:13:047,(-1.063. 1.462. -0.914),(0.111. 0.886. -0.385. 0.232)
10:41:13:057,(-1.064. 1.460. -0.916),(0.113. 0.887. -0.387. 0.225)
10:41:13:069,(-1.064. 1.458. -0.918),(0.114. 0.887. -0.390. 0.219)
10:41:13:08,(-1.065. 1.456. -0.921),(0.116. 0.887. -0.392. 0.215)
10:41:13:091,(-1.066. 1.453. -0.923),(0.118. 0.887. -0.394. 0.210)
10:41:13:102,(-1.066. 1.451. -0.925),(0.121. 0.887. -0.396. 0.206)
10:41:13:114,(-1.068. 1.449. -0.928),(0.123. 0.887. -0.398. 0.201)
10:41:13:124,(-1.069. 1.447. -0.931),(0.126. 0.886. -0.400. 0.198)
10:41:13:136,(-1.069. 1.445. -0.934),(0.129. 0.885. -0.402. 0.195)
10:41:13:147,(-1.070. 1.443. -0.936),(0.133. 0.884. -0.404. 0.193)
10:41:13:158,(-1.070. 1.441. -0.939),(0.137. 0.883. -0.406. 0.191)
10:41:13:169,(-1.071. 1.438. -0.942),(0.142. 0.882. -0.408. 0.190)
10:41:13:18,(-1.071. 1.436. -0.945),(0.146. 0.880. -0.410. 0.189)
10:41:13:191,(-1.071. 1.434. -0.948),(0.151. 0.879. -0.412. 0.189)
10:41:13:203,(-1.072. 1.431. -0.951),(0.155. 0.877. -0.414. 0.190)
10:41:13:214,(-1.072. 1.429. -0.954),(0.159. 0.875. -0.416. 0.192)
10:41:13:224,(-1.072. 1.427. -0.957),(0.164. 0.872. -0.418. 0.194)
10:41:13:235,(-1.072. 1.425. -0.961),(0.169. 0.869. -0.421. 0.197)
10:41:13:246,(-1.072. 1.423. -0.964),(0.175. 0.866. -0.424. 0.201)
10:41:13:257,(-1.072. 1.421. -0.968),(0.181. 0.862. -0.427. 0.206)
10:41:13:269,(-1.071. 1.418. -0.971),(0.186. 0.858. -0.430. 0.210)
10:41:13:28,(-1.071. 1.417. -0.975),(0.192. 0.854. -0.433. 0.215)
10:41:13:291,(-1.071. 1.414. -0.979),(0.198. 0.850. -0.436. 0.220)
10:41:13:301,(-1.071. 1.412. -0.983),(0.204. 0.845. -0.440. 0.226)
10:41:13:313,(-1.071. 1.410. -0.988),(0.210. 0.841. -0.442. 0.231)
10:41:13:324,(-1.071. 1.407. -0.992),(0.217. 0.836. -0.445. 0.237)
10:41:13:335,(-1.070. 1.405. -0.997),(0.224. 0.831. -0.448. 0.243)
10:41:13:346,(-1.070. 1.403. -1.002),(0.230. 0.826. -0.451. 0.249)
10:41:13:357,(-1.070. 1.400. -1.006),(0.236. 0.821. -0.454. 0.255)
10:41:13:369,(-1.070. 1.397. -1.011),(0.242. 0.816. -0.457. 0.260)
10:41:13:379,(-1.070. 1.395. -1.016),(0.247. 0.811. -0.460. 0.265)
10:41:13:391,(-1.070. 1.392. -1.022),(0.252. 0.806. -0.463. 0.269)
10:41:13:402,(-1.070. 1.389. -1.027),(0.258. 0.802. -0.465. 0.273)
10:41:13:413,(-1.071. 1.385. -1.032),(0.262. 0.798. -0.468. 0.275)
10:41:13:424,(-1.071. 1.382. -1.038),(0.267. 0.793. -0.471. 0.279)
10:41:13:435,(-1.071. 1.378. -1.043),(0.272. 0.790. -0.473. 0.281)
10:41:13:447,(-1.072. 1.375. -1.049),(0.276. 0.786. -0.476. 0.283)
10:41:13:457,(-1.073. 1.371. -1.054),(0.280. 0.782. -0.479. 0.284)
10:41:13:469,(-1.074. 1.368. -1.060),(0.283. 0.779. -0.482. 0.285)
10:41:13:48,(-1.074. 1.364. -1.065),(0.287. 0.775. -0.484. 0.286)
10:41:13:492,(-1.076. 1.361. -1.072),(0.291. 0.772. -0.487. 0.286)
10:41:13:502,(-1.077. 1.357. -1.078),(0.295. 0.769. -0.490. 0.286)
10:41:13:513,(-1.078. 1.353. -1.083),(0.298. 0.767. -0.492. 0.286)
10:41:13:524,(-1.079. 1.350. -1.090),(0.302. 0.764. -0.494. 0.286)
10:41:13:535,(-1.081. 1.346. -1.096),(0.306. 0.761. -0.496. 0.286)
10:41:13:546,(-1.083. 1.343. -1.103),(0.309. 0.759. -0.497. 0.286)
10:41:13:558,(-1.084. 1.339. -1.110),(0.313. 0.756. -0.499. 0.286)
10:41:13:569,(-1.086. 1.336. -1.117),(0.316. 0.753. -0.501. 0.286)
10:41:13:58,(-1.087. 1.332. -1.124),(0.321. 0.750. -0.503. 0.286)
10:41:13:591,(-1.089. 1.329. -1.130),(0.324. 0.747. -0.505. 0.286)
10:41:13:602,(-1.091. 1.326. -1.137),(0.329. 0.744. -0.506. 0.287)
10:41:13:612,(-1.093. 1.323. -1.145),(0.332. 0.741. -0.508. 0.287)
10:41:13:624,(-1.095. 1.320. -1.152),(0.335. 0.738. -0.510. 0.289)
10:41:13:634,(-1.098. 1.318. -1.159),(0.338. 0.735. -0.511. 0.290)
10:41:13:646,(-1.100. 1.315. -1.167),(0.341. 0.732. -0.513. 0.291)
10:41:13:657,(-1.103. 1.312. -1.175),(0.344. 0.729. -0.514. 0.292)
10:41:13:668,(-1.105. 1.310. -1.182),(0.347. 0.726. -0.516. 0.294)
10:41:13:679,(-1.106. 1.307. -1.191),(0.350. 0.723. -0.517. 0.296)
10:41:13:691,(-1.109. 1.305. -1.198),(0.352. 0.720. -0.519. 0.297)
10:41:13:702,(-1.110. 1.303. -1.207),(0.355. 0.716. -0.522. 0.297)
10:41:13:713,(-1.113. 1.301. -1.214),(0.357. 0.713. -0.525. 0.298)
10:41:13:723,(-1.115. 1.299. -1.222),(0.358. 0.709. -0.529. 0.298)
10:41:13:735,(-1.118. 1.297. -1.230),(0.359. 0.706. -0.532. 0.299)
10:41:13:746,(-1.120. 1.295. -1.238),(0.360. 0.703. -0.535. 0.299)
10:41:13:758,(-1.122. 1.293. -1.246),(0.362. 0.701. -0.538. 0.299)
10:41:13:768,(-1.124. 1.291. -1.253),(0.362. 0.698. -0.540. 0.299)
10:41:13:78,(-1.126. 1.290. -1.261),(0.363. 0.696. -0.542. 0.299)
10:41:13:791,(-1.128. 1.288. -1.269),(0.363. 0.695. -0.545. 0.299)
10:41:13:802,(-1.130. 1.286. -1.277),(0.362. 0.693. -0.547. 0.299)
10:41:13:812,(-1.132. 1.284. -1.284),(0.361. 0.692. -0.549. 0.298)
10:41:13:823,(-1.134. 1.282. -1.292),(0.361. 0.691. -0.552. 0.296)
10:41:13:835,(-1.136. 1.281. -1.299),(0.360. 0.690. -0.554. 0.294)
10:41:13:846,(-1.138. 1.279. -1.306),(0.360. 0.689. -0.557. 0.292)
10:41:13:857,(-1.140. 1.278. -1.313),(0.360. 0.688. -0.559. 0.290)
10:41:13:868,(-1.142. 1.276. -1.320),(0.360. 0.687. -0.562. 0.288)
10:41:13:88,(-1.142. 1.275. -1.328),(0.360. 0.686. -0.565. 0.285)
10:41:13:891,(-1.144. 1.274. -1.335),(0.360. 0.686. -0.567. 0.282)
10:41:13:902,(-1.145. 1.273. -1.343),(0.360. 0.685. -0.569. 0.278)
10:41:13:913,(-1.147. 1.271. -1.350),(0.359. 0.685. -0.571. 0.275)
10:41:13:924,(-1.148. 1.270. -1.357),(0.359. 0.686. -0.572. 0.271)
10:41:13:935,(-1.149. 1.268. -1.364),(0.359. 0.686. -0.573. 0.267)
10:41:13:946,(-1.150. 1.267. -1.371),(0.360. 0.687. -0.574. 0.263)
10:41:13:958,(-1.151. 1.265. -1.378),(0.360. 0.688. -0.575. 0.259)
10:41:13:969,(-1.152. 1.264. -1.385),(0.359. 0.689. -0.576. 0.254)
10:41:13:979,(-1.153. 1.262. -1.392),(0.359. 0.690. -0.577. 0.250)
10:41:13:991,(-1.153. 1.261. -1.399),(0.359. 0.691. -0.578. 0.245)
10:41:14:002,(-1.154. 1.259. -1.406),(0.360. 0.692. -0.578. 0.240)
10:41:14:014,(-1.154. 1.258. -1.412),(0.360. 0.692. -0.579. 0.235)
10:41:14:025,(-1.155. 1.256. -1.419),(0.361. 0.693. -0.580. 0.230)
10:41:14:035,(-1.155. 1.254. -1.426),(0.362. 0.694. -0.581. 0.225)
10:41:14:047,(-1.155. 1.253. -1.433),(0.362. 0.694. -0.582. 0.220)
10:41:14:058,(-1.155. 1.251. -1.440),(0.362. 0.695. -0.583. 0.215)
10:41:14:069,(-1.156. 1.249. -1.446),(0.362. 0.696. -0.584. 0.210)
10:41:14:079,(-1.156. 1.247. -1.453),(0.361. 0.697. -0.585. 0.205)
10:41:14:09,(-1.156. 1.245. -1.460),(0.361. 0.697. -0.587. 0.200)
10:41:14:101,(-1.156. 1.242. -1.466),(0.361. 0.698. -0.587. 0.194)
10:41:14:112,(-1.156. 1.240. -1.473),(0.362. 0.698. -0.588. 0.189)
10:41:14:123,(-1.157. 1.239. -1.480),(0.360. 0.698. -0.591. 0.185)
10:41:14:134,(-1.157. 1.238. -1.487),(0.360. 0.698. -0.592. 0.183)
10:41:14:152,(-1.157. 1.236. -1.494),(0.360. 0.697. -0.593. 0.179)
10:41:14:162,(-1.157. 1.235. -1.500),(0.360. 0.697. -0.595. 0.174)
10:41:14:171,(-1.157. 1.233. -1.507),(0.359. 0.698. -0.596. 0.170)
10:41:14:181,(-1.157. 1.232. -1.514),(0.359. 0.699. -0.596. 0.167)
10:41:14:192,(-1.157. 1.230. -1.521),(0.358. 0.699. -0.596. 0.164)
10:41:14:201,(-1.157. 1.228. -1.527),(0.358. 0.701. -0.596. 0.160)
10:41:14:212,(-1.157. 1.225. -1.534),(0.358. 0.703. -0.594. 0.156)
10:41:14:224,(-1.156. 1.223. -1.541),(0.358. 0.706. -0.593. 0.151)
10:41:14:235,(-1.156. 1.220. -1.547),(0.358. 0.708. -0.591. 0.146)
10:41:14:246,(-1.155. 1.218. -1.554),(0.358. 0.710. -0.590. 0.141)
10:41:14:257,(-1.155. 1.215. -1.561),(0.360. 0.711. -0.589. 0.136)
10:41:14:269,(-1.154. 1.213. -1.568),(0.361. 0.712. -0.588. 0.130)
10:41:14:281,(-1.154. 1.211. -1.576),(0.362. 0.710. -0.590. 0.130)
10:41:14:291,(-1.154. 1.209. -1.584),(0.363. 0.709. -0.591. 0.127)
10:41:14:301,(-1.153. 1.207. -1.592),(0.365. 0.708. -0.591. 0.126)
10:41:14:312,(-1.152. 1.206. -1.601),(0.365. 0.707. -0.593. 0.124)
10:41:14:324,(-1.152. 1.205. -1.610),(0.366. 0.705. -0.595. 0.125)
10:41:14:335,(-1.151. 1.203. -1.620),(0.364. 0.701. -0.600. 0.128)
10:41:14:346,(-1.151. 1.202. -1.629),(0.364. 0.698. -0.603. 0.130)
10:41:14:357,(-1.149. 1.201. -1.639),(0.367. 0.693. -0.606. 0.131)
10:41:14:368,(-1.148. 1.200. -1.648),(0.369. 0.690. -0.608. 0.131)
10:41:14:379,(-1.146. 1.199. -1.657),(0.371. 0.687. -0.611. 0.133)
10:41:14:39,(-1.145. 1.198. -1.667),(0.371. 0.684. -0.613. 0.136)
10:41:14:402,(-1.144. 1.196. -1.677),(0.370. 0.682. -0.615. 0.138)
10:41:14:412,(-1.143. 1.195. -1.686),(0.369. 0.681. -0.617. 0.139)
10:41:14:424,(-1.142. 1.194. -1.696),(0.368. 0.680. -0.619. 0.139)
10:41:14:435,(-1.142. 1.193. -1.705),(0.367. 0.679. -0.620. 0.138)
10:41:14:447,(-1.141. 1.192. -1.715),(0.367. 0.678. -0.622. 0.138)
10:41:14:456,(-1.140. 1.191. -1.724),(0.367. 0.678. -0.622. 0.138)
10:41:14:467,(-1.139. 1.191. -1.734),(0.368. 0.677. -0.623. 0.138)
10:41:14:478,(-1.138. 1.190. -1.744),(0.369. 0.675. -0.624. 0.137)
10:41:14:49,(-1.138. 1.190. -1.754),(0.370. 0.674. -0.625. 0.135)
10:41:14:501,(-1.137. 1.189. -1.764),(0.371. 0.672. -0.627. 0.133)
10:41:14:512,(-1.136. 1.189. -1.773),(0.372. 0.670. -0.630. 0.130)
10:41:14:523,(-1.135. 1.189. -1.783),(0.373. 0.666. -0.633. 0.128)
10:41:14:534,(-1.135. 1.189. -1.792),(0.374. 0.663. -0.636. 0.127)
10:41:14:545,(-1.135. 1.189. -1.801),(0.374. 0.660. -0.639. 0.126)
10:41:14:557,(-1.134. 1.189. -1.810),(0.374. 0.658. -0.641. 0.124)
10:41:14:567,(-1.135. 1.190. -1.819),(0.374. 0.657. -0.643. 0.123)
10:41:14:579,(-1.135. 1.189. -1.828),(0.373. 0.656. -0.645. 0.122)
10:41:14:59,(-1.137. 1.189. -1.836),(0.371. 0.656. -0.646. 0.122)
10:41:14:601,(-1.137. 1.188. -1.844),(0.370. 0.656. -0.647. 0.122)
10:41:14:612,(-1.139. 1.188. -1.853),(0.368. 0.656. -0.647. 0.123)
10:41:14:623,(-1.140. 1.187. -1.860),(0.367. 0.656. -0.648. 0.123)
10:41:14:634,(-1.142. 1.186. -1.868),(0.365. 0.656. -0.650. 0.123)
10:41:14:647,(-1.143. 1.186. -1.876),(0.363. 0.655. -0.652. 0.122)
10:41:14:656,(-1.144. 1.185. -1.884),(-0.361. -0.654. 0.654. -0.122)
10:41:14:668,(-1.146. 1.184. -1.891),(-0.359. -0.652. 0.657. -0.122)
10:41:14:679,(-1.147. 1.184. -1.899),(-0.356. -0.650. 0.660. -0.123)
10:41:14:69,(-1.149. 1.183. -1.907),(-0.354. -0.647. 0.665. -0.123)
10:41:14:702,(-1.150. 1.182. -1.913),(-0.354. -0.645. 0.667. -0.117)
10:41:14:712,(-1.151. 1.181. -1.921),(-0.351. -0.641. 0.672. -0.117)
10:41:14:723,(-1.154. 1.180. -1.928),(-0.347. -0.640. 0.675. -0.118)
10:41:14:735,(-1.155. 1.179. -1.935),(-0.345. -0.637. 0.679. -0.118)
10:41:14:746,(-1.157. 1.178. -1.941),(-0.343. -0.634. 0.683. -0.116)
10:41:14:757,(-1.158. 1.177. -1.948),(-0.340. -0.632. 0.687. -0.115)
10:41:14:768,(-1.160. 1.176. -1.955),(-0.337. -0.631. 0.690. -0.114)
10:41:14:779,(-1.161. 1.174. -1.962),(-0.334. -0.629. 0.692. -0.115)
10:41:14:791,(-1.163. 1.172. -1.968),(-0.331. -0.628. 0.694. -0.115)
10:41:14:802,(-1.164. 1.170. -1.975),(-0.330. -0.627. 0.696. -0.117)
10:41:14:813,(-1.166. 1.168. -1.981),(-0.328. -0.627. 0.697. -0.118)
10:41:14:824,(-1.167. 1.167. -1.988),(-0.327. -0.626. 0.698. -0.119)
10:41:14:834,(-1.169. 1.165. -1.995),(-0.326. -0.626. 0.698. -0.119)
10:41:14:845,(-1.170. 1.163. -2.001),(-0.325. -0.626. 0.699. -0.120)
10:41:14:856,(-1.172. 1.161. -2.008),(-0.324. -0.625. 0.699. -0.121)
10:41:14:867,(-1.173. 1.160. -2.014),(-0.324. -0.625. 0.700. -0.122)
10:41:14:878,(-1.175. 1.158. -2.021),(-0.324. -0.625. 0.700. -0.123)
10:41:14:889,(-1.176. 1.156. -2.028),(-0.323. -0.624. 0.700. -0.123)
10:41:14:901,(-1.177. 1.154. -2.035),(-0.324. -0.624. 0.701. -0.123)
10:41:14:912,(-1.178. 1.153. -2.041),(-0.324. -0.623. 0.701. -0.124)
10:41:14:923,(-1.156. 1.135. -2.072),(-0.324. -0.622. 0.702. -0.124)
10:41:14:934,(-1.157. 1.133. -2.080),(-0.324. -0.621. 0.702. -0.124)
10:41:14:945,(-1.157. 1.131. -2.087),(-0.325. -0.621. 0.702. -0.125)
10:41:14:957,(-1.158. 1.130. -2.095),(-0.325. -0.621. 0.702. -0.127)
10:41:14:968,(-1.159. 1.128. -2.103),(-0.326. -0.620. 0.702. -0.128)
10:41:14:979,(-1.159. 1.126. -2.110),(-0.326. -0.620. 0.702. -0.129)
10:41:14:99,(-1.160. 1.125. -2.118),(-0.327. -0.620. 0.701. -0.131)
10:41:15:002,(-1.160. 1.123. -2.126),(-0.327. -0.620. 0.701. -0.133)
10:41:15:012,(-1.161. 1.122. -2.134),(-0.327. -0.620. 0.701. -0.135)
10:41:15:024,(-1.162. 1.121. -2.142),(-0.327. -0.619. 0.700. -0.137)
10:41:15:035,(-1.162. 1.120. -2.150),(-0.328. -0.619. 0.700. -0.140)
10:41:15:046,(-1.162. 1.119. -2.158),(-0.328. -0.618. 0.700. -0.142)
10:41:15:057,(-1.163. 1.118. -2.166),(-0.328. -0.617. 0.700. -0.145)
10:41:15:068,(-1.163. 1.117. -2.174),(-0.328. -0.616. 0.701. -0.148)
10:41:15:08,(-1.163. 1.116. -2.183),(-0.329. -0.615. 0.701. -0.150)
10:41:15:09,(-1.163. 1.116. -2.191),(-0.329. -0.614. 0.701. -0.152)
10:41:15:101,(-1.162. 1.115. -2.199),(-0.329. -0.613. 0.702. -0.154)
10:41:15:112,(-1.162. 1.114. -2.208),(-0.330. -0.611. 0.702. -0.155)
10:41:15:123,(-1.161. 1.113. -2.217),(-0.332. -0.610. 0.703. -0.154)
10:41:15:134,(-1.161. 1.112. -2.226),(-0.333. -0.608. 0.704. -0.154)
10:41:15:145,(-1.160. 1.112. -2.235),(-0.335. -0.605. 0.706. -0.153)
10:41:15:157,(-1.158. 1.110. -2.244),(-0.338. -0.602. 0.707. -0.151)
10:41:15:168,(-1.157. 1.110. -2.253),(-0.340. -0.600. 0.709. -0.149)
10:41:15:179,(-1.156. 1.109. -2.262),(-0.342. -0.597. 0.711. -0.147)
10:41:15:19,(-1.155. 1.108. -2.271),(-0.343. -0.594. 0.713. -0.146)
10:41:15:201,(-1.153. 1.107. -2.280),(-0.345. -0.592. 0.714. -0.145)
10:41:15:212,(-1.152. 1.106. -2.288),(-0.347. -0.589. 0.715. -0.145)
10:41:15:224,(-1.151. 1.105. -2.297),(-0.348. -0.587. 0.716. -0.145)
10:41:15:235,(-1.150. 1.103. -2.306),(-0.350. -0.585. 0.717. -0.146)
10:41:15:246,(-1.148. 1.102. -2.314),(-0.351. -0.584. 0.717. -0.146)
10:41:15:257,(-1.147. 1.100. -2.323),(-0.351. -0.584. 0.717. -0.147)
10:41:15:269,(-1.146. 1.098. -2.332),(-0.352. -0.584. 0.716. -0.149)
10:41:15:279,(-1.144. 1.097. -2.340),(-0.352. -0.584. 0.716. -0.151)
10:41:15:291,(-1.142. 1.094. -2.348),(-0.352. -0.584. 0.716. -0.152)
10:41:15:302,(-1.140. 1.092. -2.357),(-0.351. -0.583. 0.716. -0.155)
10:41:15:312,(-1.138. 1.090. -2.365),(-0.350. -0.583. 0.717. -0.156)
10:41:15:323,(-1.136. 1.087. -2.373),(-0.349. -0.582. 0.718. -0.157)
10:41:15:339,(-1.134. 1.085. -2.381),(-0.348. -0.581. 0.719. -0.157)
10:41:15:349,(-1.132. 1.083. -2.389),(-0.347. -0.579. 0.721. -0.156)
10:41:15:36,(-1.129. 1.080. -2.396),(-0.346. -0.577. 0.724. -0.155)
10:41:15:371,(-1.126. 1.078. -2.404),(-0.346. -0.574. 0.727. -0.151)
10:41:15:38,(-1.123. 1.075. -2.411),(-0.345. -0.571. 0.730. -0.147)
10:41:15:39,(-1.120. 1.073. -2.418),(-0.344. -0.568. 0.734. -0.143)
10:41:15:401,(-1.117. 1.070. -2.425),(-0.343. -0.565. 0.738. -0.139)
10:41:15:412,(-1.113. 1.067. -2.432),(-0.342. -0.561. 0.741. -0.135)
10:41:15:423,(-1.110. 1.065. -2.439),(-0.341. -0.558. 0.745. -0.131)
10:41:15:434,(-1.107. 1.062. -2.446),(-0.340. -0.555. 0.749. -0.127)
10:41:15:445,(-1.103. 1.059. -2.453),(-0.339. -0.551. 0.752. -0.124)
10:41:15:458,(-1.100. 1.056. -2.460),(-0.338. -0.549. 0.755. -0.122)
10:41:15:47,(-1.097. 1.053. -2.467),(-0.336. -0.547. 0.757. -0.120)
10:41:15:478,(-1.094. 1.050. -2.474),(-0.334. -0.545. 0.759. -0.119)
10:41:15:491,(-1.090. 1.047. -2.481),(-0.332. -0.544. 0.761. -0.118)
10:41:15:502,(-1.086. 1.044. -2.488),(-0.331. -0.543. 0.763. -0.119)
10:41:15:512,(-1.082. 1.041. -2.495),(-0.329. -0.542. 0.764. -0.119)
10:41:15:523,(-1.078. 1.037. -2.503),(-0.327. -0.542. 0.765. -0.119)
10:41:15:535,(-1.074. 1.034. -2.512),(-0.324. -0.541. 0.767. -0.120)
10:41:15:546,(-1.070. 1.030. -2.520),(-0.322. -0.540. 0.768. -0.121)
10:41:15:557,(-1.066. 1.027. -2.529),(-0.321. -0.538. 0.770. -0.120)
10:41:15:568,(-1.062. 1.024. -2.538),(-0.319. -0.537. 0.772. -0.119)
10:41:15:579,(-1.058. 1.020. -2.548),(-0.317. -0.535. 0.774. -0.117)
10:41:15:591,(-1.055. 1.017. -2.557),(-0.314. -0.534. 0.777. -0.114)
10:41:15:604,(-1.051. 1.013. -2.566),(-0.313. -0.531. 0.780. -0.111)
10:41:15:613,(-1.047. 1.010. -2.575),(-0.312. -0.529. 0.782. -0.107)
10:41:15:624,(-1.044. 1.007. -2.584),(-0.310. -0.526. 0.785. -0.104)
10:41:15:635,(-1.041. 1.004. -2.593),(-0.308. -0.524. 0.788. -0.099)
10:41:15:646,(-1.038. 1.000. -2.602),(-0.305. -0.521. 0.791. -0.095)
10:41:15:657,(-1.035. 0.997. -2.610),(-0.302. -0.520. 0.794. -0.092)
10:41:15:667,(-1.033. 0.994. -2.618),(-0.300. -0.517. 0.797. -0.088)
10:41:15:678,(-1.030. 0.991. -2.626),(-0.298. -0.516. 0.798. -0.086)
10:41:15:689,(-1.028. 0.987. -2.633),(-0.296. -0.516. 0.800. -0.082)
10:41:15:701,(-1.026. 0.983. -2.641),(-0.292. -0.516. 0.801. -0.079)
10:41:15:711,(-1.024. 0.980. -2.648),(-0.289. -0.517. 0.802. -0.076)
10:41:15:723,(-1.023. 0.976. -2.655),(-0.286. -0.517. 0.804. -0.075)
10:41:15:734,(-1.020. 0.973. -2.662),(-0.285. -0.515. 0.805. -0.075)
10:41:15:745,(-1.018. 0.969. -2.669),(-0.284. -0.513. 0.806. -0.076)
10:41:15:756,(-1.014. 0.966. -2.676),(-0.283. -0.510. 0.809. -0.077)
10:41:15:767,(-1.012. 0.963. -2.682),(-0.281. -0.506. 0.812. -0.078)
10:41:15:779,(-1.010. 0.960. -2.688),(-0.279. -0.502. 0.815. -0.080)
10:41:15:79,(-1.009. 0.957. -2.694),(-0.275. -0.498. 0.818. -0.081)
10:41:15:801,(-1.007. 0.954. -2.700),(-0.272. -0.494. 0.822. -0.083)
10:41:15:812,(-1.005. 0.952. -2.706),(-0.270. -0.491. 0.824. -0.085)
10:41:15:823,(-1.003. 0.949. -2.712),(-0.268. -0.488. 0.826. -0.088)
10:41:15:834,(-1.001. 0.946. -2.716),(-0.266. -0.487. 0.827. -0.092)
10:41:15:847,(-1.000. 0.944. -2.721),(-0.263. -0.488. 0.826. -0.100)
10:41:15:856,(-0.999. 0.942. -2.725),(-0.261. -0.489. 0.826. -0.104)
10:41:15:868,(-0.998. 0.940. -2.730),(-0.258. -0.489. 0.826. -0.106)
10:41:15:879,(-0.996. 0.938. -2.734),(-0.255. -0.490. 0.827. -0.108)
10:41:15:89,(-0.996. 0.936. -2.738),(-0.251. -0.491. 0.827. -0.110)
10:41:15:901,(-0.994. 0.934. -2.742),(-0.250. -0.493. 0.826. -0.112)
10:41:15:913,(-0.993. 0.931. -2.747),(-0.247. -0.494. 0.825. -0.114)
10:41:15:924,(-0.996. 0.929. -2.757),(-0.245. -0.496. 0.825. -0.117)
10:41:15:935,(-0.995. 0.926. -2.762),(-0.243. -0.498. 0.824. -0.120)
10:41:15:946,(-0.994. 0.924. -2.767),(-0.240. -0.500. 0.823. -0.123)
10:41:15:957,(-0.993. 0.922. -2.771),(-0.236. -0.501. 0.823. -0.125)
10:41:15:968,(-0.992. 0.920. -2.776),(-0.233. -0.502. 0.823. -0.126)
10:41:15:979,(-0.991. 0.919. -2.781),(-0.229. -0.503. 0.824. -0.127)
10:41:15:991,(-0.990. 0.917. -2.786),(-0.225. -0.504. 0.824. -0.130)
10:41:16:002,(-0.989. 0.914. -2.791),(-0.221. -0.504. 0.824. -0.132)
10:41:16:012,(-0.988. 0.913. -2.796),(-0.217. -0.505. 0.825. -0.135)
10:41:16:024,(-0.986. 0.911. -2.800),(-0.214. -0.505. 0.825. -0.138)
10:41:16:035,(-0.985. 0.909. -2.805),(-0.211. -0.505. 0.825. -0.140)
10:41:16:045,(-0.984. 0.907. -2.809),(-0.207. -0.504. 0.826. -0.143)
10:41:16:056,(-0.982. 0.905. -2.813),(-0.204. -0.504. 0.827. -0.145)
10:41:16:067,(-0.981. 0.903. -2.818),(-0.201. -0.503. 0.827. -0.148)
10:41:16:079,(-0.981. 0.901. -2.822),(-0.199. -0.503. 0.828. -0.149)
10:41:16:09,(-0.980. 0.899. -2.826),(-0.197. -0.502. 0.828. -0.151)
10:41:16:101,(-0.979. 0.896. -2.830),(-0.195. -0.502. 0.829. -0.152)
10:41:16:112,(-0.978. 0.894. -2.834),(-0.193. -0.501. 0.830. -0.154)
10:41:16:123,(-0.977. 0.892. -2.838),(-0.191. -0.500. 0.830. -0.155)
10:41:16:135,(-0.975. 0.890. -2.842),(-0.190. -0.499. 0.831. -0.156)
10:41:16:146,(-0.974. 0.888. -2.845),(-0.188. -0.498. 0.832. -0.156)
10:41:16:157,(-0.973. 0.886. -2.849),(-0.187. -0.496. 0.834. -0.156)
10:41:16:168,(-0.971. 0.883. -2.852),(-0.185. -0.494. 0.835. -0.155)
10:41:16:18,(-0.970. 0.881. -2.856),(-0.184. -0.493. 0.836. -0.155)
10:41:16:19,(-0.969. 0.879. -2.859),(-0.182. -0.492. 0.837. -0.155)
10:41:16:202,(-0.967. 0.877. -2.862),(-0.182. -0.491. 0.838. -0.155)
10:41:16:212,(-0.966. 0.874. -2.864),(-0.182. -0.491. 0.838. -0.155)
10:41:16:224,(-0.964. 0.872. -2.867),(-0.182. -0.491. 0.838. -0.154)
10:41:16:235,(-0.963. 0.869. -2.869),(-0.183. -0.491. 0.838. -0.153)
10:41:16:246,(-0.962. 0.867. -2.871),(-0.183. -0.491. 0.838. -0.152)
10:41:16:257,(-0.960. 0.865. -2.873),(-0.185. -0.491. 0.838. -0.151)
10:41:16:268,(-0.959. 0.862. -2.875),(-0.188. -0.490. 0.838. -0.150)
10:41:16:279,(-0.957. 0.860. -2.877),(-0.191. -0.489. 0.838. -0.148)
10:41:16:29,(-0.955. 0.858. -2.879),(-0.194. -0.489. 0.838. -0.146)
10:41:16:303,(-0.954. 0.856. -2.880),(-0.197. -0.489. 0.838. -0.143)
10:41:16:313,(-0.952. 0.854. -2.881),(-0.201. -0.490. 0.837. -0.140)
10:41:16:324,(-0.951. 0.852. -2.882),(-0.205. -0.492. 0.835. -0.136)
10:41:16:334,(-0.950. 0.850. -2.883),(-0.210. -0.495. 0.833. -0.131)
10:41:16:346,(-0.948. 0.848. -2.884),(-0.215. -0.498. 0.831. -0.128)
10:41:16:356,(-0.947. 0.846. -2.885),(-0.219. -0.501. 0.828. -0.125)
10:41:16:368,(-0.946. 0.844. -2.886),(-0.224. -0.503. 0.826. -0.121)
10:41:16:379,(-0.946. 0.842. -2.886),(-0.228. -0.506. 0.824. -0.117)
10:41:16:39,(-0.945. 0.840. -2.887),(-0.231. -0.508. 0.822. -0.113)
10:41:16:401,(-0.944. 0.838. -2.887),(-0.233. -0.509. 0.821. -0.111)
