Time, Position, Rotation
15:36:53:884,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:896,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:907,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:918,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:928,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:939,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:951,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:965,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:975,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:985,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:53:998,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:009,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:02,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:035,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:046,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:061,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:072,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:084,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:094,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:105,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:117,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:131,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:14,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:15,(1.325. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:161,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:172,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:183,(1.325. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:195,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:207,(1.325. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:217,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:228,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:239,(1.325. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:252,(1.325. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:262,(1.325. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:277,(1.325. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:287,(1.326. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:301,(1.326. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:311,(1.326. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:323,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:334,(1.326. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:344,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:355,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:366,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:378,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:389,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:401,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:411,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:422,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:435,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:45,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:461,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:472,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:484,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:495,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:506,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:52,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:532,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:543,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:554,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:57,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:582,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:596,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:606,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:618,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:63,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:641,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:651,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:664,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:675,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:685,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:697,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:708,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:718,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:729,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:742,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:752,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:764,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:774,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:805,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:816,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:827,(1.324. 0.817. 2.791),(0.854. -0.149. 0.067. 0.494)
15:36:54:839,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:85,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:861,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:877,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:892,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:905,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:917,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:929,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:939,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:951,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:963,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:974,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:54:986,(1.325. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:54:998,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:009,(1.325. 0.817. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:55:019,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:03,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:55:041,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:051,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:55:063,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:08,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:185,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:196,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:206,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:216,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:227,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:239,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:25,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:26,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:271,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:283,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:294,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:309,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:322,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:332,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:342,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:353,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:363,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:374,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:385,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:396,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:405,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:416,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:427,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:439,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:45,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:461,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:472,(1.325. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:485,(1.326. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:497,(1.325. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:509,(1.326. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:521,(1.326. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:534,(1.326. 0.816. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:545,(1.325. 0.816. 2.792),(0.854. -0.149. 0.066. 0.494)
15:36:55:555,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:566,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:576,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:587,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:597,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:607,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:617,(1.325. 0.817. 2.792),(0.854. -0.149. 0.067. 0.494)
15:36:55:627,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:55:638,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:55:649,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:55:66,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:55:672,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:55:683,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:694,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:705,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:716,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:728,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:738,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:75,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:761,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:772,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:782,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:796,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:808,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:819,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:83,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:845,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:856,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:867,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:877,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:888,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:898,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:908,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:918,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:928,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:938,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:949,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:961,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:971,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:982,(1.325. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:55:994,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:56:005,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:56:016,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:56:027,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:56:038,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:56:049,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.495)
15:36:56:06,(1.326. 0.817. 2.792),(0.854. -0.148. 0.066. 0.494)
15:36:56:072,(1.325. 0.817. 2.792),(0.854. -0.147. 0.066. 0.494)
15:36:56:083,(1.325. 0.817. 2.792),(0.854. -0.147. 0.066. 0.495)
15:36:56:094,(1.325. 0.817. 2.792),(0.854. -0.147. 0.066. 0.495)
15:36:56:105,(1.325. 0.817. 2.792),(0.854. -0.147. 0.066. 0.495)
15:36:56:116,(1.325. 0.817. 2.792),(0.854. -0.147. 0.066. 0.495)
15:36:56:127,(1.325. 0.817. 2.792),(0.854. -0.147. 0.066. 0.495)
15:36:56:139,(1.326. 0.817. 2.792),(0.854. -0.147. 0.066. 0.495)
15:36:56:15,(1.326. 0.817. 2.792),(0.854. -0.147. 0.066. 0.495)
15:36:56:16,(1.326. 0.817. 2.792),(0.854. -0.147. 0.066. 0.495)
15:36:56:171,(1.326. 0.817. 2.792),(0.854. -0.147. 0.066. 0.494)
15:36:56:183,(1.326. 0.817. 2.792),(0.854. -0.147. 0.066. 0.495)
15:36:56:193,(1.326. 0.817. 2.792),(0.854. -0.147. 0.066. 0.495)
15:36:56:204,(1.326. 0.817. 2.792),(0.854. -0.147. 0.066. 0.495)
15:36:56:216,(1.326. 0.817. 2.792),(0.854. -0.147. 0.066. 0.495)
15:36:56:227,(1.326. 0.817. 2.792),(0.854. -0.147. 0.066. 0.495)
15:36:56:238,(1.326. 0.817. 2.792),(0.854. -0.147. 0.066. 0.495)
15:36:56:249,(1.326. 0.817. 2.792),(0.854. -0.147. 0.066. 0.495)
15:36:56:26,(1.326. 0.817. 2.792),(0.854. -0.147. 0.066. 0.495)
15:36:56:271,(1.326. 0.817. 2.792),(0.854. -0.147. 0.067. 0.495)
15:36:56:282,(1.326. 0.817. 2.792),(0.854. -0.147. 0.067. 0.495)
15:36:56:293,(1.326. 0.817. 2.792),(0.854. -0.147. 0.067. 0.495)
15:36:56:304,(1.326. 0.817. 2.792),(0.854. -0.147. 0.067. 0.495)
15:36:56:316,(1.325. 0.817. 2.792),(0.854. -0.147. 0.067. 0.495)
15:36:56:327,(1.325. 0.817. 2.792),(0.854. -0.147. 0.067. 0.495)
15:36:56:338,(1.325. 0.817. 2.792),(0.854. -0.147. 0.067. 0.495)
15:36:56:349,(1.325. 0.817. 2.792),(0.854. -0.147. 0.067. 0.495)
15:36:56:36,(1.325. 0.817. 2.792),(0.854. -0.147. 0.067. 0.495)
15:36:56:371,(1.326. 0.817. 2.792),(0.854. -0.147. 0.067. 0.495)
15:36:56:386,(1.326. 0.817. 2.792),(0.854. -0.147. 0.067. 0.495)
15:36:56:398,(1.325. 0.817. 2.792),(0.854. -0.147. 0.067. 0.495)
15:36:56:408,(1.325. 0.817. 2.792),(0.854. -0.147. 0.067. 0.495)
15:36:56:419,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:428,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:438,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:449,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:46,(1.326. 0.817. 2.792),(0.854. -0.147. 0.067. 0.495)
15:36:56:471,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:482,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:493,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:56:504,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:516,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:526,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:538,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:549,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:56,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:571,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:582,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:593,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.494)
15:36:56:604,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:616,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:627,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:638,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:649,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:66,(1.326. 0.817. 2.793),(0.854. -0.148. 0.067. 0.495)
15:36:56:671,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:682,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:694,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:705,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:716,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:727,(1.326. 0.817. 2.792),(0.854. -0.147. 0.067. 0.495)
15:36:56:738,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:749,(1.326. 0.817. 2.793),(0.854. -0.148. 0.067. 0.495)
15:36:56:76,(1.326. 0.817. 2.793),(0.854. -0.148. 0.067. 0.495)
15:36:56:772,(1.326. 0.817. 2.793),(0.854. -0.148. 0.067. 0.495)
15:36:56:783,(1.326. 0.817. 2.793),(0.854. -0.148. 0.067. 0.495)
15:36:56:793,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:804,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:815,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:826,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:837,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:849,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:859,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:871,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:882,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:893,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:904,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:919,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:93,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:94,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:95,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:96,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:971,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:982,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:56:993,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:004,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:016,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:027,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:038,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:05,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:06,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:071,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:082,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:094,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:105,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:116,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:127,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:138,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:149,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:16,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:171,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:182,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:192,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:204,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:215,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:226,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:237,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:249,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:259,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:271,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:282,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:293,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:304,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:315,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:326,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:337,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:349,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:36,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:371,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:382,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:393,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:405,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:415,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:426,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:437,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:449,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:464,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:475,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:485,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:496,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:505,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:516,(1.326. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:526,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:538,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:549,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
15:36:57:56,(1.325. 0.817. 2.792),(0.854. -0.148. 0.067. 0.495)
