Time, Position, Rotation
15:00:36:334,(0.548. 1.668. -0.486),(0.017. 0.997. -0.054. 0.058)
15:00:36:846,(0.551. 1.671. -0.479),(0.017. 0.997. -0.038. 0.060)
15:00:37:356,(0.554. 1.673. -0.476),(0.015. 0.998. -0.032. 0.057)
15:00:37:878,(0.560. 1.674. -0.481),(0.017. 0.998. -0.027. 0.057)
15:00:38:39,(0.564. 1.672. -0.486),(0.018. 0.997. -0.037. 0.058)
15:00:38:9,(0.569. 1.666. -0.489),(0.025. 0.996. -0.060. 0.064)
15:00:39:41,(0.568. 1.665. -0.490),(0.028. 0.995. -0.064. 0.066)
15:00:39:925,(0.567. 1.666. -0.490),(0.029. 0.995. -0.062. 0.070)
15:00:40:432,(0.566. 1.664. -0.492),(0.031. 0.994. -0.072. 0.070)
15:00:40:944,(0.563. 1.663. -0.492),(0.029. 0.994. -0.077. 0.067)
15:00:41:455,(0.563. 1.665. -0.488),(0.030. 0.995. -0.067. 0.069)
15:00:41:979,(0.562. 1.664. -0.490),(0.027. 0.995. -0.073. 0.061)
15:00:42:488,(0.561. 1.660. -0.497),(0.025. 0.994. -0.090. 0.060)
15:00:42:998,(0.559. 1.659. -0.499),(0.025. 0.994. -0.093. 0.056)
15:00:43:509,(0.558. 1.660. -0.502),(0.024. 0.994. -0.089. 0.051)
15:00:44:02,(0.560. 1.661. -0.502),(0.025. 0.995. -0.081. 0.048)
15:00:44:531,(0.559. 1.661. -0.500),(0.025. 0.995. -0.082. 0.048)
15:00:45:041,(0.559. 1.662. -0.498),(0.025. 0.996. -0.074. 0.054)
15:00:45:552,(0.567. 1.659. -0.499),(0.033. 0.993. -0.090. 0.070)
15:00:46:075,(0.577. 1.656. -0.500),(0.035. 0.990. -0.104. 0.090)
15:00:46:587,(0.599. 1.652. -0.506),(0.037. 0.990. -0.118. 0.069)
15:00:47:098,(0.659. 1.641. -0.488),(0.037. 0.989. -0.134. 0.043)
15:00:47:607,(0.684. 1.644. -0.479),(0.039. 0.990. -0.134. 0.025)
15:00:48:118,(0.683. 1.643. -0.494),(0.038. 0.989. -0.141. 0.012)
15:00:48:629,(0.595. 1.644. -0.488),(0.040. 0.989. -0.141. 0.021)
15:00:49:139,(0.491. 1.644. -0.473),(0.035. 0.989. -0.140. 0.034)
15:00:49:65,(0.474. 1.644. -0.474),(0.026. 0.991. -0.129. 0.020)
15:00:50:161,(0.519. 1.571. -0.538),(-0.022. 0.990. -0.137. -0.015)
